customer_id,order_date,product_id,unit_price,quantity,total_discount
C1473,2023-01-18,P2012,4293.9,1,76.5
C1824,2022-09-28,P2022,419.05,2,155.41
C1733,2023-04-20,P2010,802.66,2,204.37
C1696,2023-01-30,P2036,3463.5,3,57.45
C1074,2022-02-15,P2020,622.64,3,5.97
C1459,2023-08-08,P2020,622.64,2,2.41
C1350,2022-02-24,P2023,2810.79,4,297.57
C1907,2023-02-22,P2044,3523.22,3,283.13
C1671,2022-08-01,P2001,4933.21,3,31.83
C1438,2023-08-06,P2012,4293.9,1,104.53
C1616,2023-04-15,P2011,2563.14,2,165.04
C1609,2022-11-03,P2046,4644.31,1,202.84
C1140,2022-06-28,P2013,4417.98,1,4.26
C1735,2023-11-12,P2031,2861.23,4,13.47
C1344,2022-09-29,P2022,419.05,4,187.03
C1296,2022-11-09,P2049,798.47,3,75.93
C1151,2022-05-08,P2009,4904.6,3,211.61
C1622,2023-06-07,P2033,2891.83,1,247.66
C1876,2023-01-31,P2043,691.38,1,69.4
C1969,2023-11-01,P2013,4417.98,3,261.39
C1864,2023-05-31,P2009,4904.6,3,71.62
C1354,2023-07-01,P2001,4933.21,2,129.09
C1461,2023-09-20,P2045,3318.94,3,38.64
C1385,2022-07-25,P2028,3296.75,2,124.06
C1795,2022-04-14,P2040,2929.17,4,104.31
C1162,2023-05-21,P2035,3437.92,1,132.76
C1584,2023-06-06,P2014,1047.17,3,112.88
C1347,2023-06-30,P2003,2680.67,1,227.98
C1085,2023-11-15,P2025,1418.3,3,154.1
C1338,2022-12-07,P2007,197.12,4,288.77
C1866,2022-01-21,P2028,3296.75,4,164.8
C1900,2023-03-28,P2049,798.47,2,59.21
C1451,2023-05-20,P2016,4693.47,3,173.34
C1380,2022-08-28,P2048,4677.94,1,259.34
C1590,2023-05-01,P2047,2782.26,1,161.93
C1449,2022-08-10,P2027,506.83,1,55.0
C1283,2023-08-29,P2007,197.12,2,221.16
C1219,2022-10-10,P2005,4383.8,4,101.02
C1511,2023-09-18,P2024,4532.99,4,61.48
C1932,2023-10-28,P2033,2891.83,4,140.96
C1621,2022-11-22,P2000,1273.21,1,0.6
C1476,2023-12-05,P2039,423.77,4,218.75
C1186,2023-04-21,P2001,4933.21,3,133.51
C1251,2023-01-26,P2017,1456.57,3,193.81
C1657,2022-03-06,P2049,798.47,4,181.72
C1214,2023-03-15,P2016,4693.47,2,103.57
C1829,2023-08-27,P2024,4532.99,2,281.37
C1574,2023-03-27,P2016,4693.47,4,143.75
C1224,2022-11-03,P2048,4677.94,3,165.64
C1624,2022-12-09,P2023,2810.79,1,35.2
C1845,2023-07-05,P2001,4933.21,4,215.94
C1564,2022-11-12,P2038,2538.6,3,256.8
C1677,2022-03-06,P2027,506.83,3,216.27
C1122,2023-04-22,P2044,3523.22,2,136.86
C1546,2023-09-07,P2046,4644.31,3,75.05
C1681,2022-02-01,P2035,3437.92,4,83.28
C1714,2022-10-22,P2002,4796.38,2,28.34
C1077,2022-11-24,P2004,4751.21,1,232.72
C1962,2023-03-20,P2023,2810.79,4,165.38
C1533,2023-10-17,P2037,281.16,1,206.29
C1436,2023-10-13,P2000,1273.21,2,57.39
C1670,2022-05-21,P2043,691.38,2,18.32
C1860,2022-05-27,P2037,281.16,2,138.37
C1946,2022-09-21,P2000,1273.21,2,177.02
C1369,2023-03-07,P2023,2810.79,2,38.7
C1179,2022-11-29,P2009,4904.6,4,65.53
C1713,2023-03-31,P2042,4569.64,3,145.81
C1379,2023-10-11,P2025,1418.3,4,242.35
C1486,2023-01-20,P2002,4796.38,4,264.6
C1323,2023-02-24,P2045,3318.94,3,93.04
C1035,2023-03-28,P2021,4502.82,3,269.78
C1978,2022-08-05,P2012,4293.9,3,135.64
C1255,2022-08-29,P2008,2753.53,2,140.95
C1726,2023-10-18,P2031,2861.23,2,281.25
C1251,2023-09-13,P2029,1241.0,1,74.46
C1297,2023-02-28,P2030,4828.98,3,107.9
C1060,2022-07-03,P2005,4383.8,3,64.97
C1665,2023-08-10,P2022,419.05,2,36.55
C1008,2022-08-16,P2048,4677.94,1,143.19
C1025,2023-01-29,P2048,4677.94,2,32.58
C1882,2022-05-11,P2021,4502.82,4,7.69
C1982,2023-12-19,P2049,798.47,1,172.18
C1424,2022-10-07,P2018,470.33,4,234.32
C1003,2022-11-13,P2012,4293.9,2,265.71
C1114,2022-04-29,P2013,4417.98,4,248.18
C1084,2023-09-23,P2027,506.83,1,297.27
C1051,2023-07-06,P2018,470.33,2,145.01
C1214,2022-10-05,P2001,4933.21,2,217.05
C1513,2023-06-28,P2029,1241.0,3,61.04
C1745,2023-02-10,P2024,4532.99,2,272.27
C1947,2023-02-02,P2036,3463.5,1,99.0
C1452,2023-01-05,P2025,1418.3,2,81.81
C1788,2022-11-08,P2028,3296.75,4,145.22
C1992,2022-07-01,P2040,2929.17,1,277.65
C1944,2023-02-07,P2034,3183.86,3,262.11
C1255,2022-04-08,P2048,4677.94,2,13.42
C1692,2023-10-09,P2039,423.77,3,260.96
C1855,2023-06-20,P2020,622.64,4,97.51
C1759,2023-11-07,P2012,4293.9,3,96.92
C1241,2023-02-07,P2026,3229.93,4,52.94
C1021,2022-11-26,P2003,2680.67,4,95.63
C1616,2022-05-21,P2010,802.66,1,35.8
C1438,2022-10-22,P2033,2891.83,2,139.99
C1307,2023-01-14,P2000,1273.21,1,21.88
C1475,2023-10-26,P2026,3229.93,1,135.25
C1405,2022-01-12,P2010,802.66,1,137.63
C1993,2022-01-19,P2002,4796.38,2,199.03
C1518,2022-08-03,P2049,798.47,3,28.86
C1152,2023-06-08,P2020,622.64,2,113.77
C1581,2023-02-26,P2039,423.77,3,79.83
C1619,2022-02-19,P2013,4417.98,4,167.73
C1413,2022-12-23,P2032,2396.43,1,72.09
C1437,2022-09-15,P2016,4693.47,3,16.62
C1034,2022-02-22,P2027,506.83,3,298.12
C1245,2023-05-21,P2000,1273.21,2,26.35
C1315,2023-02-13,P2007,197.12,2,176.44
C1600,2022-06-27,P2018,470.33,4,114.64
C1710,2022-02-22,P2010,802.66,3,201.3
C1406,2022-12-24,P2031,2861.23,3,89.2
C1662,2023-12-11,P2002,4796.38,1,230.27
C1452,2022-12-06,P2011,2563.14,3,282.73
C1866,2023-06-04,P2022,419.05,2,49.0
C1946,2023-10-29,P2022,419.05,4,120.7
C1875,2023-03-18,P2038,2538.6,3,50.99
C1848,2022-03-18,P2007,197.12,2,156.16
C1645,2023-03-25,P2043,691.38,3,2.89
C1644,2023-01-07,P2033,2891.83,4,136.98
C1842,2022-01-21,P2020,622.64,1,80.06
C1818,2022-10-21,P2030,4828.98,2,168.94
C1544,2022-01-24,P2037,281.16,3,244.89
C1121,2022-04-21,P2033,2891.83,2,284.24
C1288,2022-10-08,P2048,4677.94,4,30.13
C1092,2023-04-23,P2037,281.16,3,82.04
C1733,2023-07-22,P2004,4751.21,4,237.13
C1873,2023-01-15,P2009,4904.6,2,160.53
C1671,2023-11-06,P2006,3318.76,2,169.77
C1520,2022-08-30,P2031,2861.23,1,16.23
C1077,2022-11-07,P2018,470.33,3,59.69
C1722,2023-03-30,P2010,802.66,4,286.81
C1510,2023-08-07,P2021,4502.82,2,257.85
C1739,2022-08-24,P2046,4644.31,2,10.27
C1229,2023-10-14,P2004,4751.21,4,143.87
C1637,2023-01-19,P2011,2563.14,2,267.55
C1738,2022-05-24,P2034,3183.86,1,185.15
C1170,2023-06-24,P2045,3318.94,1,57.57
C1617,2023-03-22,P2012,4293.9,1,137.5
C1539,2022-08-16,P2029,1241.0,1,189.25
C1322,2023-10-15,P2028,3296.75,1,278.22
C1671,2023-03-21,P2019,4954.71,2,16.65
C1267,2023-11-30,P2024,4532.99,4,100.74
C1733,2022-04-25,P2033,2891.83,1,16.12
C1321,2023-08-18,P2031,2861.23,1,59.93
C1627,2023-10-07,P2004,4751.21,1,151.74
C1699,2022-08-24,P2046,4644.31,2,52.19
C1163,2022-03-07,P2002,4796.38,1,114.03
C1694,2022-01-23,P2012,4293.9,3,127.79
C1765,2022-06-20,P2048,4677.94,4,110.0
C1203,2023-08-08,P2031,2861.23,3,259.68
C1271,2022-10-15,P2027,506.83,2,148.38
C1395,2022-01-18,P2005,4383.8,3,150.86
C1353,2023-12-13,P2046,4644.31,4,86.79
C1801,2023-12-04,P2048,4677.94,1,0.05
C1721,2022-11-19,P2035,3437.92,4,197.06
C1785,2023-12-24,P2027,506.83,1,45.21
C1526,2023-12-14,P2013,4417.98,2,58.51
C1871,2022-07-25,P2010,802.66,1,272.28
C1394,2023-12-07,P2035,3437.92,4,238.0
C1560,2023-09-25,P2023,2810.79,3,243.89
C1389,2023-06-16,P2040,2929.17,1,24.52
C1402,2022-12-18,P2045,3318.94,2,120.48
C1788,2023-11-02,P2045,3318.94,4,72.06
C1632,2023-02-21,P2032,2396.43,4,182.4
C1947,2022-04-12,P2044,3523.22,3,252.78
C1384,2022-07-28,P2037,281.16,4,230.96
C1215,2023-05-03,P2028,3296.75,4,63.91
C1285,2023-08-03,P2035,3437.92,2,44.11
C1510,2022-05-26,P2028,3296.75,2,137.8
C1093,2022-01-12,P2019,4954.71,1,1.75
C1365,2022-05-26,P2014,1047.17,1,28.8
C1170,2022-03-09,P2047,2782.26,1,252.29
C1934,2023-01-28,P2001,4933.21,2,22.82
C1767,2022-01-26,P2044,3523.22,1,70.76
C1520,2023-10-27,P2004,4751.21,1,150.41
C1306,2023-09-16,P2014,1047.17,4,38.91
C1770,2022-03-01,P2027,506.83,4,51.83
C1538,2023-10-10,P2034,3183.86,4,247.99
C1906,2023-07-22,P2013,4417.98,2,95.41
C1012,2022-01-09,P2019,4954.71,2,95.09
C1255,2023-06-15,P2000,1273.21,4,253.78
C1847,2022-10-24,P2032,2396.43,4,232.16
C1193,2022-10-16,P2007,197.12,1,166.71
C1290,2023-10-23,P2043,691.38,4,166.36
C1577,2022-06-11,P2040,2929.17,4,235.34
C1308,2022-09-16,P2029,1241.0,2,213.84
C1430,2023-09-26,P2034,3183.86,1,208.75
C1382,2022-07-17,P2034,3183.86,1,29.59
C1336,2023-09-01,P2047,2782.26,1,22.55
C1996,2022-04-03,P2007,197.12,4,120.1
C1219,2022-03-16,P2019,4954.71,2,55.5
C1514,2022-08-21,P2024,4532.99,1,102.42
C1641,2022-05-12,P2017,1456.57,4,10.51
C1130,2022-06-08,P2041,1732.07,4,197.82
C1731,2023-11-20,P2037,281.16,2,207.59
C1200,2022-05-08,P2043,691.38,3,240.14
C1431,2023-05-14,P2023,2810.79,4,42.58
C1664,2023-02-26,P2048,4677.94,3,5.75
C1920,2023-08-09,P2025,1418.3,2,270.13
C1543,2023-10-02,P2043,691.38,2,60.21
C1947,2023-12-09,P2017,1456.57,4,298.63
C1193,2022-09-13,P2007,197.12,1,39.26
C1864,2023-05-03,P2016,4693.47,3,255.78
C1525,2023-01-04,P2026,3229.93,4,90.11
C1022,2022-10-03,P2017,1456.57,4,139.31
C1087,2023-08-10,P2006,3318.76,1,81.59
C1602,2023-06-29,P2010,802.66,4,262.72
C1447,2022-01-22,P2009,4904.6,3,283.91
C1198,2023-09-27,P2033,2891.83,2,46.67
C1397,2023-06-22,P2019,4954.71,3,97.76
C1049,2022-11-04,P2047,2782.26,2,233.24
C1835,2022-11-02,P2030,4828.98,2,32.66
C1786,2023-02-21,P2034,3183.86,4,163.81
C1417,2023-01-17,P2047,2782.26,3,269.0
C1057,2023-12-20,P2028,3296.75,1,9.54
C1147,2023-04-05,P2049,798.47,3,36.29
C1579,2022-11-01,P2007,197.12,2,53.64
C1614,2023-03-11,P2040,2929.17,1,147.82
C1022,2023-09-26,P2017,1456.57,2,138.06
C1684,2022-03-11,P2027,506.83,2,31.73
C1634,2022-10-04,P2004,4751.21,2,18.03
C1800,2022-12-27,P2017,1456.57,1,122.9
C1004,2023-05-22,P2010,802.66,2,76.96
C1529,2023-10-03,P2034,3183.86,3,155.78
C1077,2023-11-08,P2009,4904.6,2,244.0
C1915,2022-01-03,P2023,2810.79,4,25.78
C1653,2022-01-16,P2011,2563.14,2,83.85
C1956,2022-12-07,P2049,798.47,1,178.42
C1381,2023-11-05,P2044,3523.22,2,10.84
C1472,2022-02-22,P2035,3437.92,1,122.88
C1853,2023-01-09,P2004,4751.21,2,103.03
C1185,2022-11-15,P2008,2753.53,1,173.89
C1353,2023-08-22,P2046,4644.31,3,123.56
C1473,2023-12-01,P2027,506.83,1,122.31
C1242,2023-06-21,P2022,419.05,4,181.21
C1321,2022-11-18,P2011,2563.14,1,121.57
C1084,2022-09-22,P2012,4293.9,1,72.75
C1421,2022-12-04,P2027,506.83,1,286.41
C1241,2022-08-15,P2048,4677.94,4,176.68
C1139,2023-01-17,P2028,3296.75,1,266.88
C1940,2023-03-08,P2004,4751.21,3,157.35
C1683,2023-01-08,P2026,3229.93,2,279.46
C1055,2023-02-26,P2043,691.38,3,160.27
C1863,2023-08-08,P2044,3523.22,3,114.88
C1467,2022-06-24,P2003,2680.67,3,120.81
C1788,2023-03-31,P2004,4751.21,1,50.15
C1047,2023-11-12,P2019,4954.71,3,268.66
C1903,2023-10-14,P2006,3318.76,1,297.48
C1653,2023-10-28,P2042,4569.64,4,39.91
C1931,2023-12-21,P2047,2782.26,4,83.95
C1496,2023-09-04,P2021,4502.82,3,144.72
C1023,2022-06-12,P2036,3463.5,1,181.89
C1345,2022-12-05,P2030,4828.98,3,225.91
C1424,2022-06-22,P2032,2396.43,3,32.37
C1407,2022-11-06,P2026,3229.93,1,244.13
C1314,2023-08-13,P2046,4644.31,4,25.19
C1784,2023-06-09,P2004,4751.21,3,248.75
C1003,2022-12-07,P2009,4904.6,4,189.82
C1949,2022-01-12,P2038,2538.6,2,56.97
C1629,2023-06-24,P2025,1418.3,3,94.29
C1596,2023-09-02,P2016,4693.47,2,8.78
C1833,2022-05-01,P2003,2680.67,2,234.86
C1517,2022-12-25,P2019,4954.71,1,79.83
C1862,2022-10-11,P2010,802.66,1,25.44
C1143,2022-04-04,P2027,506.83,4,148.08
C1849,2022-02-23,P2005,4383.8,3,234.14
C1470,2023-05-08,P2008,2753.53,2,208.79
C1963,2023-10-27,P2022,419.05,4,137.19
C1394,2023-04-29,P2021,4502.82,1,43.02
C1685,2023-12-23,P2041,1732.07,1,258.87
C1171,2022-01-18,P2002,4796.38,3,66.48
C1985,2023-07-25,P2045,3318.94,1,182.48
C1554,2022-02-08,P2018,470.33,1,18.1
C1724,2023-05-29,P2017,1456.57,3,224.99
C1728,2023-05-04,P2000,1273.21,2,37.9
C1967,2022-02-28,P2003,2680.67,2,40.73
C1621,2023-03-29,P2047,2782.26,4,60.39
C1410,2023-01-19,P2014,1047.17,1,296.12
C1660,2023-09-28,P2024,4532.99,1,236.63
C1365,2022-06-04,P2013,4417.98,3,83.48
C1527,2023-06-06,P2017,1456.57,3,86.38
C1304,2023-06-02,P2040,2929.17,1,265.51
C1615,2022-04-20,P2022,419.05,3,0.11
C1642,2023-06-21,P2032,2396.43,1,218.31
C1020,2022-01-18,P2013,4417.98,4,141.73
C1803,2023-04-23,P2022,419.05,3,186.5
C1880,2023-05-08,P2037,281.16,4,141.82
C1273,2023-11-03,P2019,4954.71,4,214.68
C1836,2022-01-11,P2017,1456.57,1,84.3
C1093,2022-04-24,P2020,622.64,2,79.29
C1509,2023-07-23,P2042,4569.64,2,169.59
C1689,2022-03-20,P2046,4644.31,2,207.62
C1557,2022-03-16,P2015,3403.38,4,263.24
C1982,2023-07-26,P2004,4751.21,1,259.01
C1544,2023-09-03,P2014,1047.17,4,239.62
C1983,2022-12-12,P2045,3318.94,2,212.73
C1628,2022-07-09,P2033,2891.83,2,269.08
C1687,2023-09-24,P2036,3463.5,3,106.35
C1497,2022-01-01,P2004,4751.21,4,219.24
C1326,2022-03-23,P2042,4569.64,4,259.64
C1377,2023-10-30,P2034,3183.86,4,280.26
C1964,2022-09-25,P2029,1241.0,3,98.42
C1061,2023-10-29,P2048,4677.94,4,293.46
C1957,2023-08-20,P2018,470.33,3,53.86
C1131,2022-06-30,P2024,4532.99,4,82.65
C1480,2023-12-15,P2027,506.83,3,256.83
C1867,2022-02-19,P2037,281.16,4,269.68
C1825,2022-12-03,P2029,1241.0,2,61.71
C1557,2023-08-13,P2004,4751.21,1,13.36
C1314,2022-04-22,P2020,622.64,3,149.5
C1157,2022-05-29,P2045,3318.94,1,199.33
C1651,2022-07-10,P2011,2563.14,1,253.07
C1618,2023-04-04,P2043,691.38,1,120.55
C1427,2022-02-03,P2024,4532.99,2,175.89
C1461,2022-11-28,P2011,2563.14,2,77.96
C1009,2023-06-26,P2027,506.83,2,150.9
C1047,2023-05-20,P2013,4417.98,3,177.84
C1692,2023-10-03,P2040,2929.17,1,160.06
C1485,2022-05-13,P2023,2810.79,1,232.29
C1444,2022-11-20,P2027,506.83,4,172.5
C1087,2023-06-20,P2037,281.16,4,102.05
C1060,2023-12-06,P2044,3523.22,3,122.88
C1450,2023-06-13,P2034,3183.86,4,112.59
C1918,2023-01-30,P2018,470.33,4,269.01
C1500,2023-08-24,P2017,1456.57,3,15.12
C1935,2023-09-23,P2039,423.77,1,266.41
C1370,2022-06-30,P2036,3463.5,4,130.36
C1885,2023-10-11,P2049,798.47,2,26.51
C1874,2022-04-22,P2028,3296.75,2,286.35
C1244,2022-09-05,P2005,4383.8,2,196.45
C1089,2023-01-18,P2038,2538.6,1,100.2
C1568,2023-06-06,P2018,470.33,3,117.48
C1566,2022-01-24,P2024,4532.99,1,160.61
C1202,2023-01-30,P2019,4954.71,2,19.24
C1995,2022-09-16,P2007,197.12,4,293.16
C1853,2022-11-15,P2030,4828.98,4,192.82
C1698,2022-11-16,P2019,4954.71,2,201.14
C1680,2022-07-23,P2013,4417.98,3,222.38
C1469,2022-04-19,P2036,3463.5,2,210.06
C1395,2023-11-01,P2021,4502.82,2,12.98
C1898,2022-09-15,P2016,4693.47,2,210.91
C1901,2022-06-30,P2023,2810.79,3,278.37
C1866,2023-03-16,P2005,4383.8,1,24.48
C1482,2022-07-19,P2012,4293.9,4,24.69
C1666,2023-04-26,P2036,3463.5,1,129.3
C1829,2023-08-10,P2012,4293.9,1,49.41
C1635,2023-04-02,P2035,3437.92,2,282.26
C1713,2022-05-28,P2029,1241.0,2,13.45
C1989,2023-11-07,P2010,802.66,4,154.28
C1278,2023-07-14,P2027,506.83,1,114.45
C1925,2023-10-27,P2011,2563.14,3,279.65
C1676,2023-06-26,P2014,1047.17,3,28.08
C1151,2022-11-24,P2038,2538.6,2,76.53
C1882,2022-06-06,P2026,3229.93,1,131.09
C1132,2022-04-21,P2002,4796.38,3,149.88
C1979,2022-06-01,P2026,3229.93,3,0.68
C1840,2023-08-11,P2029,1241.0,1,203.3
C1329,2022-12-01,P2029,1241.0,2,185.47
C1852,2022-09-26,P2032,2396.43,2,193.9
C1640,2022-12-01,P2000,1273.21,1,257.59
C1766,2022-06-18,P2042,4569.64,1,203.48
C1737,2022-10-11,P2017,1456.57,2,109.56
C1613,2022-06-16,P2005,4383.8,1,221.84
C1596,2023-06-30,P2019,4954.71,3,93.78
C1634,2022-07-19,P2048,4677.94,1,197.0
C1374,2022-01-12,P2043,691.38,3,165.49
C1594,2022-10-24,P2035,3437.92,1,10.32
C1924,2023-05-26,P2016,4693.47,2,5.44
C1462,2023-01-16,P2020,622.64,1,210.09
C1024,2022-07-23,P2028,3296.75,4,249.7
C1166,2022-08-31,P2021,4502.82,4,14.76
C1586,2023-03-14,P2031,2861.23,1,164.91
C1345,2022-01-16,P2033,2891.83,4,74.48
C1069,2022-04-27,P2008,2753.53,4,0.71
C1468,2023-01-16,P2029,1241.0,2,115.48
C1232,2023-12-12,P2002,4796.38,3,46.04
C1624,2023-12-11,P2015,3403.38,1,64.64
C1054,2022-09-13,P2004,4751.21,4,59.99
C1351,2023-12-24,P2003,2680.67,1,48.18
C1893,2023-03-25,P2009,4904.6,2,72.21
C1334,2023-05-08,P2043,691.38,1,108.81
C1739,2023-07-06,P2030,4828.98,1,284.56
C1397,2023-11-17,P2024,4532.99,3,163.76
C1897,2023-03-05,P2037,281.16,1,76.59
C1657,2023-11-22,P2044,3523.22,3,155.4
C1308,2022-02-10,P2032,2396.43,2,237.02
C1225,2022-01-10,P2047,2782.26,4,180.68
C1776,2022-11-20,P2022,419.05,4,218.81
C1260,2022-01-28,P2019,4954.71,4,135.71
C1272,2023-05-13,P2041,1732.07,1,73.33
C1154,2023-04-12,P2001,4933.21,4,289.38
C1320,2022-06-30,P2048,4677.94,3,97.0
C1175,2022-12-17,P2008,2753.53,3,229.01
C1289,2022-04-14,P2035,3437.92,3,210.75
C1379,2022-03-10,P2026,3229.93,2,183.47
C1759,2022-09-28,P2004,4751.21,3,206.0
C1994,2023-02-05,P2026,3229.93,3,115.84
C1868,2023-01-04,P2035,3437.92,1,126.62
C1452,2023-07-01,P2046,4644.31,4,9.19
C1163,2023-10-31,P2014,1047.17,1,53.18
C1383,2022-07-13,P2020,622.64,1,106.74
C1560,2023-04-02,P2039,423.77,1,213.95
C1065,2023-09-25,P2024,4532.99,2,5.71
C1451,2022-02-13,P2012,4293.9,3,121.08
C1368,2022-02-17,P2025,1418.3,1,284.95
C1838,2023-11-17,P2037,281.16,4,275.94
C1000,2023-01-18,P2000,1273.21,2,241.54
C1776,2023-04-16,P2029,1241.0,4,87.19
C1677,2022-08-03,P2015,3403.38,3,42.86
C1783,2022-02-11,P2020,622.64,2,79.3
C1325,2022-08-22,P2008,2753.53,4,132.68
C1518,2022-07-23,P2022,419.05,1,45.12
C1789,2023-02-17,P2048,4677.94,3,237.34
C1764,2022-09-13,P2021,4502.82,1,68.35
C1416,2022-02-18,P2030,4828.98,2,227.03
C1722,2023-01-17,P2012,4293.9,4,280.46
C1263,2023-05-15,P2024,4532.99,3,133.76
C1375,2023-07-23,P2009,4904.6,3,83.3
C1640,2022-11-16,P2019,4954.71,3,34.83
C1556,2022-08-25,P2018,470.33,1,159.36
C1378,2022-02-03,P2036,3463.5,3,270.45
C1969,2023-11-13,P2027,506.83,2,3.24
C1055,2022-12-18,P2005,4383.8,2,20.82
C1228,2022-07-20,P2023,2810.79,2,292.69
C1244,2023-01-30,P2012,4293.9,1,282.46
C1321,2022-10-08,P2024,4532.99,3,122.42
C1547,2022-09-27,P2037,281.16,1,185.92
C1012,2023-12-28,P2017,1456.57,1,145.99
C1628,2023-12-27,P2041,1732.07,2,150.86
C1864,2022-11-02,P2043,691.38,3,11.01
C1579,2022-11-01,P2043,691.38,2,49.09
C1297,2023-10-09,P2027,506.83,3,295.61
C1409,2022-02-23,P2012,4293.9,3,64.15
C1281,2022-02-09,P2040,2929.17,4,1.66
C1113,2022-10-05,P2019,4954.71,4,91.43
C1381,2023-04-22,P2000,1273.21,2,23.88
C1621,2022-12-13,P2039,423.77,3,38.62
C1461,2022-12-16,P2026,3229.93,2,185.93
C1242,2023-07-08,P2011,2563.14,3,58.65
C1311,2023-05-27,P2006,3318.76,2,125.18
C1109,2022-06-06,P2009,4904.6,2,231.81
C1695,2023-09-06,P2039,423.77,4,175.42
C1980,2022-09-18,P2017,1456.57,3,97.82
C1708,2023-10-09,P2001,4933.21,4,161.8
C1682,2022-08-08,P2018,470.33,1,139.25
C1796,2022-10-29,P2015,3403.38,4,18.75
C1783,2023-03-27,P2027,506.83,4,35.66
C1978,2022-12-02,P2008,2753.53,4,106.03
C1616,2023-11-24,P2030,4828.98,4,193.47
C1533,2022-03-30,P2040,2929.17,2,142.96
C1925,2023-05-26,P2042,4569.64,3,157.77
C1465,2022-11-26,P2008,2753.53,1,90.19
C1041,2022-01-11,P2042,4569.64,3,178.88
C1174,2022-06-11,P2022,419.05,2,229.11
C1020,2022-06-07,P2044,3523.22,1,21.32
C1089,2023-05-31,P2030,4828.98,3,267.1
C1288,2022-03-30,P2005,4383.8,2,128.45
C1477,2023-11-27,P2013,4417.98,1,296.72
C1017,2022-10-29,P2032,2396.43,2,65.34
C1440,2022-03-09,P2008,2753.53,2,263.88
C1091,2023-07-05,P2030,4828.98,2,100.24
C1175,2023-10-29,P2012,4293.9,3,2.35
C1399,2023-08-09,P2016,4693.47,3,101.28
C1799,2022-01-21,P2003,2680.67,1,224.42
C1178,2022-01-15,P2000,1273.21,4,193.08
C1664,2022-01-21,P2036,3463.5,1,285.77
C1419,2022-09-05,P2020,622.64,4,182.45
C1070,2022-10-22,P2004,4751.21,1,202.98
C1356,2023-03-04,P2037,281.16,2,135.05
C1368,2022-08-14,P2024,4532.99,2,267.34
C1455,2022-06-17,P2000,1273.21,1,227.88
C1927,2022-11-30,P2010,802.66,2,295.92
C1411,2022-06-02,P2021,4502.82,3,33.4
C1858,2023-12-26,P2000,1273.21,4,196.79
C1515,2022-07-24,P2000,1273.21,4,25.87
C1779,2023-03-27,P2014,1047.17,1,143.31
C1904,2023-02-11,P2017,1456.57,2,164.08
C1720,2023-01-03,P2037,281.16,4,8.6
C1804,2022-05-17,P2038,2538.6,4,67.55
C1675,2022-03-30,P2043,691.38,4,295.28
C1923,2022-11-26,P2021,4502.82,1,290.84
C1608,2023-05-09,P2029,1241.0,4,46.46
C1181,2023-08-11,P2038,2538.6,2,226.95
C1612,2022-06-23,P2011,2563.14,4,111.15
C1418,2022-10-31,P2034,3183.86,1,283.66
C1403,2023-07-20,P2016,4693.47,4,100.22
C1551,2022-10-02,P2009,4904.6,2,86.22
C1392,2023-02-06,P2017,1456.57,2,15.62
C1588,2023-06-06,P2043,691.38,1,230.69
C1829,2023-06-27,P2000,1273.21,4,179.0
C1610,2022-05-01,P2042,4569.64,2,279.68
C1115,2023-08-15,P2014,1047.17,1,155.12
C1727,2022-06-03,P2016,4693.47,2,55.84
C1082,2023-04-02,P2033,2891.83,1,273.68
C1793,2022-02-11,P2044,3523.22,1,30.35
C1491,2023-03-29,P2049,798.47,4,188.91
C1065,2023-11-03,P2027,506.83,2,99.73
C1412,2023-10-09,P2030,4828.98,2,77.1
C1979,2022-12-15,P2008,2753.53,1,181.3
C1187,2022-07-21,P2036,3463.5,3,189.46
C1724,2023-06-15,P2004,4751.21,3,237.15
C1773,2023-11-23,P2028,3296.75,4,231.86
C1708,2023-01-04,P2001,4933.21,2,205.16
C1939,2023-06-27,P2045,3318.94,2,62.97
C1168,2023-08-02,P2038,2538.6,1,188.02
C1367,2022-01-03,P2001,4933.21,1,180.71
C1235,2022-09-25,P2008,2753.53,2,153.08
C1606,2022-12-13,P2002,4796.38,4,216.42
C1916,2022-05-10,P2045,3318.94,1,63.42
C1146,2022-04-16,P2046,4644.31,1,101.56
C1075,2023-03-24,P2030,4828.98,1,259.85
C1970,2023-02-26,P2025,1418.3,1,123.36
C1582,2022-08-11,P2025,1418.3,3,181.08
C1786,2023-01-13,P2040,2929.17,3,280.28
C1396,2023-05-03,P2023,2810.79,4,0.38
C1848,2022-04-03,P2007,197.12,3,157.38
C1825,2023-01-31,P2010,802.66,2,43.11
C1448,2022-10-08,P2013,4417.98,1,295.65
C1546,2023-10-16,P2044,3523.22,2,219.6
C1476,2023-10-03,P2018,470.33,2,299.06
C1177,2022-07-16,P2031,2861.23,2,27.79
C1747,2022-10-19,P2019,4954.71,2,275.54
C1967,2023-04-03,P2001,4933.21,1,292.51
C1091,2022-08-14,P2004,4751.21,2,146.81
C1990,2022-03-05,P2034,3183.86,4,220.69
C1243,2023-04-26,P2012,4293.9,1,279.64
C1647,2023-11-16,P2034,3183.86,1,281.13
C1033,2022-01-30,P2042,4569.64,1,65.11
C1410,2023-04-29,P2045,3318.94,3,258.35
C1335,2022-08-29,P2047,2782.26,2,298.77
C1820,2022-03-04,P2028,3296.75,1,170.44
C1693,2022-09-20,P2046,4644.31,2,117.02
C1902,2022-03-27,P2044,3523.22,3,123.04
C1121,2022-12-27,P2013,4417.98,2,20.96
